metric_name,timestamp,metric_value
s3.request,2019-12-08 01:00:00,2030.0
s3.request,2019-12-08 02:00:00,4750.0
s3.request,2019-12-08 03:00:00,3910.0
s3.request,2019-12-08 04:00:00,3680.0
s3.request,2019-12-08 05:00:00,4390.0
s3.request,2019-12-08 06:00:00,3150.0
s3.request,2019-12-08 07:00:00,8110.0
s3.request,2019-12-08 08:00:00,4810.0
s3.request,2019-12-08 09:00:00,6730.0
s3.request,2019-12-08 10:00:00,5500.0
s3.request,2019-12-08 11:00:00,2420.0
s3.request,2019-12-08 12:00:00,3330.0
s3.request,2019-12-08 13:00:00,5770.0
s3.request,2019-12-08 14:00:00,7020.0
s3.request,2019-12-08 15:00:00,9010.0
s3.request,2019-12-08 16:00:00,14030.0
s3.request,2019-12-08 17:00:00,6760.0
s3.request,2019-12-08 18:00:00,6420.0
s3.request,2019-12-08 19:00:00,2040.0
s3.request,2019-12-08 20:00:00,860.0
s3.request,2019-12-08 21:00:00,1180.0
s3.request,2019-12-08 22:00:00,160.0
s3.request,2019-12-08 23:00:00,770.0
s3.request,2019-12-09 00:00:00,1980.0
s3.request,2019-12-09 01:00:00,2940.0
s3.request,2019-12-09 02:00:00,5310.0
s3.request,2019-12-09 03:00:00,3120.0
s3.request,2019-12-09 04:00:00,5390.0
s3.request,2019-12-09 05:00:00,5810.0
s3.request,2019-12-09 06:00:00,6810.0
s3.request,2019-12-09 07:00:00,7220.0
s3.request,2019-12-09 08:00:00,7050.0
s3.request,2019-12-09 09:00:00,2890.0
s3.request,2019-12-09 10:00:00,2750.0
s3.request,2019-12-09 11:00:00,3240.0
s3.request,2019-12-09 12:00:00,4230.0
s3.request,2019-12-09 13:00:00,4720.0
s3.request,2019-12-09 14:00:00,7670.0
s3.request,2019-12-09 15:00:00,9640.0
s3.request,2019-12-09 16:00:00,6700.0
s3.request,2019-12-09 17:00:00,12330.0
s3.request,2019-12-09 18:00:00,5490.0
s3.request,2019-12-09 19:00:00,2880.0
s3.request,2019-12-09 20:00:00,830.0
s3.request,2019-12-09 21:00:00,1820.0
s3.request,2019-12-09 22:00:00,190.0
s3.request,2019-12-09 23:00:00,500.0
s3.request,2019-12-10 00:00:00,1640.0
s3.request,2019-12-10 01:00:00,2980.0
s3.request,2019-12-10 02:00:00,5790.0
s3.request,2019-12-10 03:00:00,4550.0
s3.request,2019-12-10 04:00:00,3680.0
s3.request,2019-12-10 05:00:00,5250.0
s3.request,2019-12-10 06:00:00,7850.0
s3.request,2019-12-10 07:00:00,3040.0
s3.request,2019-12-10 08:00:00,5660.0
s3.request,2019-12-10 09:00:00,4770.0
s3.request,2019-12-10 10:00:00,3540.0
s3.request,2019-12-10 11:00:00,6070.0
s3.request,2019-12-10 12:00:00,4380.0
s3.request,2019-12-10 13:00:00,3610.0
s3.request,2019-12-10 14:00:00,5500.0
s3.request,2019-12-10 15:00:00,3810.0
s3.request,2019-12-10 16:00:00,11130.0
s3.request,2019-12-10 17:00:00,7110.0
s3.request,2019-12-10 18:00:00,3690.0
s3.request,2019-12-10 19:00:00,1560.0
s3.request,2019-12-10 20:00:00,1050.0
s3.request,2019-12-10 21:00:00,1740.0
s3.request,2019-12-10 22:00:00,240.0
s3.request,2019-12-10 23:00:00,820.0
s3.request,2019-12-11 00:00:00,3100.0
s3.request,2019-12-11 01:00:00,1580.0
s3.request,2019-12-11 02:00:00,3880.0
s3.request,2019-12-11 03:00:00,6850.0
s3.request,2019-12-11 04:00:00,5100.0
s3.request,2019-12-11 05:00:00,8010.0
s3.request,2019-12-11 06:00:00,5900.0
s3.request,2019-12-11 07:00:00,4370.0
s3.request,2019-12-11 08:00:00,3870.0
s3.request,2019-12-11 09:00:00,4160.0
s3.request,2019-12-11 10:00:00,4860.0
s3.request,2019-12-11 11:00:00,6410.0
s3.request,2019-12-11 12:00:00,5420.0
s3.request,2019-12-11 13:00:00,3270.0
s3.request,2019-12-11 14:00:00,5150.0
s3.request,2019-12-11 15:00:00,6990.0
s3.request,2019-12-11 16:00:00,7290.0
s3.request,2019-12-11 17:00:00,4670.0
s3.request,2019-12-11 18:00:00,4810.0
s3.request,2019-12-11 19:00:00,1700.0
s3.request,2019-12-11 20:00:00,1330.0
s3.request,2019-12-11 21:00:00,1430.0
s3.request,2019-12-11 22:00:00,3550.0
s3.request,2019-12-11 23:00:00,210.0
s3.request,2019-12-12 00:00:00,1050.0
s3.request,2019-12-12 01:00:00,3210.0
s3.request,2019-12-12 02:00:00,1610.0
s3.request,2019-12-12 03:00:00,3310.0
s3.request,2019-12-12 04:00:00,3440.0
s3.request,2019-12-12 05:00:00,6050.0
s3.request,2019-12-12 06:00:00,6520.0
s3.request,2019-12-12 07:00:00,7940.0
s3.request,2019-12-12 08:00:00,5640.0
s3.request,2019-12-12 09:00:00,6940.0
s3.request,2019-12-12 10:00:00,2830.0
s3.request,2019-12-12 11:00:00,5760.0
s3.request,2019-12-12 12:00:00,5080.0
s3.request,2019-12-12 13:00:00,5040.0
s3.request,2019-12-12 14:00:00,3700.0
s3.request,2019-12-12 15:00:00,8950.0
s3.request,2019-12-12 16:00:00,8410.0
s3.request,2019-12-12 17:00:00,9550.0
s3.request,2019-12-12 18:00:00,5310.0
s3.request,2019-12-12 19:00:00,890.0
s3.request,2019-12-12 20:00:00,450.0
s3.request,2019-12-12 21:00:00,1970.0
s3.request,2019-12-12 22:00:00,1270.0
s3.request,2019-12-12 23:00:00,1240.0
s3.request,2019-12-13 00:00:00,2650.0
s3.request,2019-12-13 01:00:00,3930.0
s3.request,2019-12-13 02:00:00,4450.0
s3.request,2019-12-13 03:00:00,6360.0
s3.request,2019-12-13 04:00:00,7240.0
s3.request,2019-12-13 05:00:00,3190.0
s3.request,2019-12-13 06:00:00,6510.0
s3.request,2019-12-13 07:00:00,6380.0
s3.request,2019-12-13 08:00:00,5570.0
s3.request,2019-12-13 09:00:00,5900.0
s3.request,2019-12-13 10:00:00,4450.0
s3.request,2019-12-13 11:00:00,4170.0
s3.request,2019-12-13 12:00:00,3210.0
s3.request,2019-12-13 13:00:00,3800.0
s3.request,2019-12-13 14:00:00,8520.0
s3.request,2019-12-13 15:00:00,10770.0
s3.request,2019-12-13 16:00:00,9340.0
s3.request,2019-12-13 17:00:00,8870.0
s3.request,2019-12-13 18:00:00,6810.0
s3.request,2019-12-13 19:00:00,3150.0
s3.request,2019-12-13 20:00:00,3080.0
s3.request,2019-12-13 21:00:00,2070.0
s3.request,2019-12-13 22:00:00,2180.0
s3.request,2019-12-13 23:00:00,1290.0
s3.request,2019-12-14 00:00:00,2230.0
s3.request,2019-12-14 01:00:00,5510.0
s3.request,2019-12-14 02:00:00,2580.0
s3.request,2019-12-14 03:00:00,5600.0
s3.request,2019-12-14 04:00:00,7530.0
s3.request,2019-12-14 05:00:00,3090.0
s3.request,2019-12-14 06:00:00,6280.0
s3.request,2019-12-14 07:00:00,8250.0
s3.request,2019-12-14 08:00:00,6180.0
s3.request,2019-12-14 09:00:00,4160.0
s3.request,2019-12-14 10:00:00,4100.0
s3.request,2019-12-14 11:00:00,3140.0
s3.request,2019-12-14 12:00:00,4570.0
s3.request,2019-12-14 13:00:00,5590.0
s3.request,2019-12-14 14:00:00,7860.0
s3.request,2019-12-14 15:00:00,6640.0
s3.request,2019-12-14 16:00:00,3850.0
s3.request,2019-12-14 17:00:00,4620.0
s3.request,2019-12-14 18:00:00,6350.0
s3.request,2019-12-14 19:00:00,2460.0
s3.request,2019-12-14 20:00:00,2010.0
s3.request,2019-12-14 21:00:00,1120.0
s3.request,2019-12-14 22:00:00,1100.0
s3.request,2019-12-14 23:00:00,1640.0
s3.request,2019-12-15 00:00:00,1800.0
s3.request,2019-12-15 01:00:00,2870.0
s3.request,2019-12-15 02:00:00,3770.0
s3.request,2019-12-15 03:00:00,4880.0
s3.request,2019-12-15 04:00:00,3250.0
s3.request,2019-12-15 05:00:00,9290.0
s3.request,2019-12-15 06:00:00,6960.0
s3.request,2019-12-15 07:00:00,4000.0
s3.request,2019-12-15 08:00:00,6100.0
s3.request,2019-12-15 09:00:00,6200.0
s3.request,2019-12-15 10:00:00,5080.0
s3.request,2019-12-15 11:00:00,5420.0
s3.request,2019-12-15 12:00:00,4010.0
s3.request,2019-12-15 13:00:00,7930.0
s3.request,2019-12-15 14:00:00,5440.0
s3.request,2019-12-15 15:00:00,5400.0
s3.request,2019-12-15 16:00:00,7410.0
s3.request,2019-12-15 17:00:00,6960.0
s3.request,2019-12-15 18:00:00,4780.0
s3.request,2019-12-15 19:00:00,1430.0
s3.request,2019-12-15 20:00:00,1310.0
s3.request,2019-12-15 21:00:00,1520.0
s3.request,2019-12-15 22:00:00,1570.0
s3.request,2019-12-15 23:00:00,1540.0
s3.request,2019-12-16 00:00:00,3010.0
s3.request,2019-12-16 01:00:00,4180.0
s3.request,2019-12-16 02:00:00,7970.0
s3.request,2019-12-16 03:00:00,7450.0
s3.request,2019-12-16 04:00:00,3040.0
s3.request,2019-12-16 05:00:00,6290.0
s3.request,2019-12-16 06:00:00,4230.0
s3.request,2019-12-16 07:00:00,4920.0
s3.request,2019-12-16 08:00:00,4120.0
s3.request,2019-12-16 09:00:00,4260.0
s3.request,2019-12-16 10:00:00,3380.0
s3.request,2019-12-16 11:00:00,5640.0
s3.request,2019-12-16 12:00:00,6330.0
s3.request,2019-12-16 13:00:00,7060.0
s3.request,2019-12-16 14:00:00,5430.0
s3.request,2019-12-16 15:00:00,7820.0
s3.request,2019-12-16 16:00:00,8950.0
s3.request,2019-12-16 17:00:00,6330.0
s3.request,2019-12-16 18:00:00,2540.0
s3.request,2019-12-16 19:00:00,1770.0
s3.request,2019-12-16 20:00:00,6770.0
s3.request,2019-12-16 21:00:00,1120.0
s3.request,2019-12-16 22:00:00,910.0
s3.request,2019-12-16 23:00:00,2030.0
s3.request,2019-12-17 00:00:00,2740.0
s3.request,2019-12-17 01:00:00,2710.0
s3.request,2019-12-17 02:00:00,2630.0
s3.request,2019-12-17 03:00:00,2830.0
s3.request,2019-12-17 04:00:00,3330.0
s3.request,2019-12-17 05:00:00,5810.0
s3.request,2019-12-17 06:00:00,4200.0
s3.request,2019-12-17 07:00:00,6900.0
s3.request,2019-12-17 08:00:00,4030.0
s3.request,2019-12-17 09:00:00,6370.0
s3.request,2019-12-17 10:00:00,2370.0
s3.request,2019-12-17 11:00:00,3760.0
s3.request,2019-12-17 12:00:00,6260.0
s3.request,2019-12-17 13:00:00,3360.0
s3.request,2019-12-17 14:00:00,5100.0
s3.request,2019-12-17 15:00:00,7330.0
s3.request,2019-12-17 16:00:00,7090.0
s3.request,2019-12-17 17:00:00,7580.0
s3.request,2019-12-17 18:00:00,5180.0
s3.request,2019-12-17 19:00:00,3470.0
s3.request,2019-12-17 20:00:00,3770.0
s3.request,2019-12-17 21:00:00,1030.0
s3.request,2019-12-17 22:00:00,880.0
s3.request,2019-12-17 23:00:00,2320.0
s3.request,2019-12-18 00:00:00,2470.0
s3.request,2019-12-18 01:00:00,4830.0
s3.request,2019-12-18 02:00:00,2050.0
s3.request,2019-12-18 03:00:00,8220.0
s3.request,2019-12-18 04:00:00,5780.0
s3.request,2019-12-18 05:00:00,7870.0
s3.request,2019-12-18 06:00:00,6590.0
s3.request,2019-12-18 07:00:00,5570.0
s3.request,2019-12-18 08:00:00,6930.0
s3.request,2019-12-18 09:00:00,5190.0
s3.request,2019-12-18 10:00:00,4790.0
s3.request,2019-12-18 11:00:00,4770.0
s3.request,2019-12-18 12:00:00,5060.0
s3.request,2019-12-18 13:00:00,6110.0
s3.request,2019-12-18 14:00:00,5110.0
s3.request,2019-12-18 15:00:00,7570.0
s3.request,2019-12-18 16:00:00,7940.0
s3.request,2019-12-18 17:00:00,7110.0
s3.request,2019-12-18 18:00:00,4280.0
s3.request,2019-12-18 19:00:00,5540.0
s3.request,2019-12-18 20:00:00,1400.0
s3.request,2019-12-18 21:00:00,860.0
s3.request,2019-12-18 22:00:00,800.0
s3.request,2019-12-18 23:00:00,1790.0
s3.request,2019-12-19 00:00:00,3080.0
s3.request,2019-12-19 01:00:00,4540.0
s3.request,2019-12-19 02:00:00,3840.0
s3.request,2019-12-19 03:00:00,3440.0
s3.request,2019-12-19 04:00:00,5250.0
s3.request,2019-12-19 05:00:00,7810.0
s3.request,2019-12-19 06:00:00,6630.0
s3.request,2019-12-19 07:00:00,4770.0
s3.request,2019-12-19 08:00:00,8190.0
s3.request,2019-12-19 09:00:00,5250.0
s3.request,2019-12-19 10:00:00,4100.0
s3.request,2019-12-19 11:00:00,10050.0
s3.request,2019-12-19 12:00:00,9320.0
s3.request,2019-12-19 13:00:00,5070.0
s3.request,2019-12-19 14:00:00,7040.0
s3.request,2019-12-19 15:00:00,11360.0
s3.request,2019-12-19 16:00:00,12400.0
s3.request,2019-12-19 17:00:00,8560.0
s3.request,2019-12-19 18:00:00,4220.0
s3.request,2019-12-19 19:00:00,7170.0
s3.request,2019-12-19 20:00:00,4100.0
s3.request,2019-12-19 21:00:00,1990.0
s3.request,2019-12-19 22:00:00,650.0
s3.request,2019-12-19 23:00:00,6340.0
s3.request,2019-12-20 00:00:00,1560.0
s3.request,2019-12-20 01:00:00,3660.0
s3.request,2019-12-20 02:00:00,2630.0
s3.request,2019-12-20 03:00:00,6690.0
s3.request,2019-12-20 04:00:00,6380.0
s3.request,2019-12-20 05:00:00,6490.0
s3.request,2019-12-20 06:00:00,13890.0
s3.request,2019-12-20 07:00:00,9300.0
s3.request,2019-12-20 08:00:00,6310.0
s3.request,2019-12-20 09:00:00,8110.0
s3.request,2019-12-20 10:00:00,4460.0
s3.request,2019-12-20 11:00:00,3800.0
s3.request,2019-12-20 12:00:00,4040.0
s3.request,2019-12-20 13:00:00,7050.0
s3.request,2019-12-20 14:00:00,8220.0
s3.request,2019-12-20 15:00:00,10090.0
s3.request,2019-12-20 16:00:00,7200.0
s3.request,2019-12-20 17:00:00,8930.0
s3.request,2019-12-20 18:00:00,4100.0
s3.request,2019-12-20 19:00:00,2270.0
s3.request,2019-12-20 20:00:00,2200.0
s3.request,2019-12-20 21:00:00,1740.0
s3.request,2019-12-20 22:00:00,1630.0
s3.request,2019-12-20 23:00:00,750.0
s3.request,2019-12-21 00:00:00,1810.0
s3.request,2019-12-21 01:00:00,3450.0
s3.request,2019-12-21 02:00:00,4110.0
s3.request,2019-12-21 03:00:00,4130.0
s3.request,2019-12-21 04:00:00,4660.0
s3.request,2019-12-21 05:00:00,4360.0
s3.request,2019-12-21 06:00:00,6810.0
s3.request,2019-12-21 07:00:00,8250.0
s3.request,2019-12-21 08:00:00,7150.0
s3.request,2019-12-21 09:00:00,10440.0
s3.request,2019-12-21 10:00:00,5280.0
s3.request,2019-12-21 11:00:00,4510.0
s3.request,2019-12-21 12:00:00,3850.0
s3.request,2019-12-21 13:00:00,4610.0
s3.request,2019-12-21 14:00:00,7880.0
s3.request,2019-12-21 15:00:00,5820.0
s3.request,2019-12-21 16:00:00,8660.0
s3.request,2019-12-21 17:00:00,8360.0
s3.request,2019-12-21 18:00:00,4230.0
s3.request,2019-12-21 19:00:00,2350.0
s3.request,2019-12-21 20:00:00,3620.0
s3.request,2019-12-21 21:00:00,2940.0
s3.request,2019-12-21 22:00:00,1530.0
s3.request,2019-12-21 23:00:00,1900.0
s3.request,2019-12-22 00:00:00,8320.0
s3.request,2019-12-22 01:00:00,5970.0
s3.request,2019-12-22 02:00:00,3670.0
s3.request,2019-12-22 03:00:00,7640.0
s3.request,2019-12-22 04:00:00,4990.0
s3.request,2019-12-22 05:00:00,5350.0
s3.request,2019-12-22 06:00:00,8730.0
s3.request,2019-12-22 07:00:00,6730.0
s3.request,2019-12-22 08:00:00,9440.0
s3.request,2019-12-22 09:00:00,6020.0
s3.request,2019-12-22 10:00:00,4320.0
s3.request,2019-12-22 11:00:00,4680.0
s3.request,2019-12-22 12:00:00,7650.0
s3.request,2019-12-22 13:00:00,9260.0
s3.request,2019-12-22 14:00:00,4540.0
s3.request,2019-12-22 15:00:00,8330.0
s3.request,2019-12-22 16:00:00,11920.0
s3.request,2019-12-22 17:00:00,9630.0
s3.request,2019-12-22 18:00:00,3900.0
s3.request,2019-12-22 19:00:00,2880.0
s3.request,2019-12-22 20:00:00,1560.0
s3.request,2019-12-22 21:00:00,2330.0
s3.request,2019-12-22 22:00:00,1880.0
s3.request,2019-12-22 23:00:00,2380.0
s3.request,2019-12-23 00:00:00,2410.0
s3.request,2019-12-23 01:00:00,4100.0
s3.request,2019-12-23 02:00:00,4230.0
s3.request,2019-12-23 03:00:00,9490.0
s3.request,2019-12-23 04:00:00,9160.0
s3.request,2019-12-23 05:00:00,6090.0
s3.request,2019-12-23 06:00:00,14440.0
s3.request,2019-12-23 07:00:00,13010.0
s3.request,2019-12-23 08:00:00,4950.0
s3.request,2019-12-23 09:00:00,6810.0
s3.request,2019-12-23 10:00:00,2990.0
s3.request,2019-12-23 11:00:00,5270.0
s3.request,2019-12-23 12:00:00,4920.0
s3.request,2019-12-23 13:00:00,4300.0
s3.request,2019-12-23 14:00:00,6360.0
s3.request,2019-12-23 15:00:00,10930.0
s3.request,2019-12-23 16:00:00,6750.0
s3.request,2019-12-23 17:00:00,14430.0
s3.request,2019-12-23 18:00:00,10800.0
s3.request,2019-12-23 19:00:00,4060.0
s3.request,2019-12-23 20:00:00,2770.0
s3.request,2019-12-23 21:00:00,1500.0
s3.request,2019-12-23 22:00:00,1120.0
s3.request,2019-12-23 23:00:00,1600.0
s3.request,2019-12-24 00:00:00,1770.0
s3.request,2019-12-24 01:00:00,3220.0
s3.request,2019-12-24 02:00:00,4440.0
s3.request,2019-12-24 03:00:00,4150.0
s3.request,2019-12-24 04:00:00,4740.0
s3.request,2019-12-24 05:00:00,8450.0
s3.request,2019-12-24 06:00:00,7530.0
s3.request,2019-12-24 07:00:00,5570.0
s3.request,2019-12-24 08:00:00,5800.0
s3.request,2019-12-24 09:00:00,6670.0
s3.request,2019-12-24 10:00:00,3770.0
s3.request,2019-12-24 11:00:00,1830.0
s3.request,2019-12-24 12:00:00,3460.0
s3.request,2019-12-24 13:00:00,5240.0
s3.request,2019-12-24 14:00:00,5710.0
s3.request,2019-12-24 15:00:00,7250.0
s3.request,2019-12-24 16:00:00,8420.0
s3.request,2019-12-24 17:00:00,8720.0
s3.request,2019-12-24 18:00:00,3130.0
s3.request,2019-12-24 19:00:00,2950.0
s3.request,2019-12-24 20:00:00,1300.0
s3.request,2019-12-24 21:00:00,1330.0
s3.request,2019-12-24 22:00:00,960.0
s3.request,2019-12-24 23:00:00,2270.0
s3.request,2019-12-25 00:00:00,3700.0
s3.request,2019-12-25 01:00:00,3160.0
s3.request,2019-12-25 02:00:00,4210.0
s3.request,2019-12-25 03:00:00,6050.0
s3.request,2019-12-25 04:00:00,8080.0
s3.request,2019-12-25 05:00:00,4970.0
s3.request,2019-12-25 06:00:00,7640.0
s3.request,2019-12-25 07:00:00,6040.0
s3.request,2019-12-25 08:00:00,8330.0
s3.request,2019-12-25 09:00:00,8520.0
s3.request,2019-12-25 10:00:00,6040.0
s3.request,2019-12-25 11:00:00,4180.0
s3.request,2019-12-25 12:00:00,5930.0
s3.request,2019-12-25 13:00:00,6800.0
s3.request,2019-12-25 14:00:00,8030.0
s3.request,2019-12-25 15:00:00,8190.0
s3.request,2019-12-25 16:00:00,9030.0
s3.request,2019-12-25 17:00:00,8960.0
s3.request,2019-12-25 18:00:00,4450.0
s3.request,2019-12-25 19:00:00,5610.0
s3.request,2019-12-25 20:00:00,920.0
s3.request,2019-12-25 21:00:00,710.0
s3.request,2019-12-25 22:00:00,2190.0
s3.request,2019-12-25 23:00:00,1430.0
s3.request,2019-12-26 00:00:00,3890.0
