metric_name,timestamp,metric_value
s3.storage,2019-12-14 23:00:00,43637.995
s3.storage,2019-12-15 00:00:00,43638.699
s3.storage,2019-12-15 01:00:00,43640.038
s3.storage,2019-12-15 02:00:00,43642.094
s3.storage,2019-12-15 03:00:00,43644.165
s3.storage,2019-12-15 04:00:00,43646.339
s3.storage,2019-12-15 05:00:00,43648.658
s3.storage,2019-12-15 06:00:00,43650.988
s3.storage,2019-12-15 07:00:00,43654.206
s3.storage,2019-12-15 08:00:00,43658.606
s3.storage,2019-12-15 09:00:00,43659.821
s3.storage,2019-12-15 10:00:00,43661.223
s3.storage,2019-12-15 11:00:00,43663.999
s3.storage,2019-12-15 12:00:00,43665.668
s3.storage,2019-12-15 13:00:00,43667.361
s3.storage,2019-12-15 14:00:00,43669.753
s3.storage,2019-12-15 15:00:00,43672.057
s3.storage,2019-12-15 16:00:00,43676.397
s3.storage,2019-12-15 17:00:00,43682.261
s3.storage,2019-12-15 18:00:00,43684.273
s3.storage,2019-12-15 19:00:00,43685.408
s3.storage,2019-12-15 20:00:00,43686.122
s3.storage,2019-12-15 21:00:00,43686.26
s3.storage,2019-12-15 22:00:00,43686.31
s3.storage,2019-12-15 23:00:00,43686.961
s3.storage,2019-12-16 00:00:00,43687.586
s3.storage,2019-12-16 01:00:00,43688.084
s3.storage,2019-12-16 02:00:00,43689.196
s3.storage,2019-12-16 03:00:00,43703.909
s3.storage,2019-12-16 04:00:00,43709.313
s3.storage,2019-12-16 05:00:00,43711.624
s3.storage,2019-12-16 06:00:00,43713.029
s3.storage,2019-12-16 07:00:00,43715.105
s3.storage,2019-12-16 08:00:00,43718.793
s3.storage,2019-12-16 09:00:00,43721.327
s3.storage,2019-12-16 10:00:00,43722.934
s3.storage,2019-12-16 11:00:00,43724.0
s3.storage,2019-12-16 12:00:00,43725.493
s3.storage,2019-12-16 13:00:00,43727.119
s3.storage,2019-12-16 14:00:00,43728.958
s3.storage,2019-12-16 15:00:00,43732.804
s3.storage,2019-12-16 16:00:00,43736.627
s3.storage,2019-12-16 17:00:00,43743.709
s3.storage,2019-12-16 18:00:00,43745.942
s3.storage,2019-12-16 19:00:00,43747.41
s3.storage,2019-12-16 20:00:00,43748.369
s3.storage,2019-12-16 21:00:00,43748.766
s3.storage,2019-12-16 22:00:00,43749.718
s3.storage,2019-12-16 23:00:00,43750.09
s3.storage,2019-12-17 00:00:00,43750.672
s3.storage,2019-12-17 01:00:00,43751.388
s3.storage,2019-12-17 02:00:00,43752.194
s3.storage,2019-12-17 03:00:00,43753.499
s3.storage,2019-12-17 04:00:00,43755.561
s3.storage,2019-12-17 05:00:00,43758.943
s3.storage,2019-12-17 06:00:00,43763.405
s3.storage,2019-12-17 07:00:00,43767.438
s3.storage,2019-12-17 08:00:00,43775.055
s3.storage,2019-12-17 09:00:00,43779.446
s3.storage,2019-12-17 10:00:00,43780.797
s3.storage,2019-12-17 11:00:00,43782.189
s3.storage,2019-12-17 12:00:00,43784.224
s3.storage,2019-12-17 13:00:00,43786.444
s3.storage,2019-12-17 14:00:00,43791.856
s3.storage,2019-12-17 15:00:00,43802.98
s3.storage,2019-12-17 16:00:00,43808.931
s3.storage,2019-12-17 17:00:00,43812.939
s3.storage,2019-12-17 18:00:00,43820.545
s3.storage,2019-12-17 19:00:00,43822.842
s3.storage,2019-12-17 20:00:00,43827.6
s3.storage,2019-12-17 21:00:00,43827.776
s3.storage,2019-12-17 22:00:00,43827.849
s3.storage,2019-12-17 23:00:00,43828.192
s3.storage,2019-12-18 00:00:00,43828.997
s3.storage,2019-12-18 01:00:00,43829.732
s3.storage,2019-12-18 02:00:00,43830.346
s3.storage,2019-12-18 03:00:00,43832.117
s3.storage,2019-12-18 04:00:00,43835.563
s3.storage,2019-12-18 05:00:00,43840.481
s3.storage,2019-12-18 06:00:00,43845.605
s3.storage,2019-12-18 07:00:00,43847.472
s3.storage,2019-12-18 08:00:00,43852.145
s3.storage,2019-12-18 09:00:00,43862.288
s3.storage,2019-12-18 10:00:00,43869.739
s3.storage,2019-12-18 11:00:00,43872.839
s3.storage,2019-12-18 12:00:00,43875.039
s3.storage,2019-12-18 13:00:00,43881.672
s3.storage,2019-12-18 14:00:00,43894.277
s3.storage,2019-12-18 15:00:00,43898.454
s3.storage,2019-12-18 16:00:00,43903.81
s3.storage,2019-12-18 17:00:00,43908.008
s3.storage,2019-12-18 18:00:00,43910.85
s3.storage,2019-12-18 19:00:00,43911.713
s3.storage,2019-12-18 20:00:00,43912.679
s3.storage,2019-12-18 21:00:00,43912.852
s3.storage,2019-12-18 22:00:00,43912.898
s3.storage,2019-12-18 23:00:00,43913.334
s3.storage,2019-12-19 00:00:00,43913.425
s3.storage,2019-12-19 01:00:00,43913.731
s3.storage,2019-12-19 02:00:00,43925.636
s3.storage,2019-12-19 03:00:00,43928.148
s3.storage,2019-12-19 04:00:00,43931.611
s3.storage,2019-12-19 05:00:00,43934.845
s3.storage,2019-12-19 06:00:00,43939.311
s3.storage,2019-12-19 07:00:00,43944.298
s3.storage,2019-12-19 08:00:00,43949.238
s3.storage,2019-12-19 09:00:00,43961.605
s3.storage,2019-12-19 10:00:00,43965.549
s3.storage,2019-12-19 11:00:00,43967.167
s3.storage,2019-12-19 12:00:00,43970.593
s3.storage,2019-12-19 13:00:00,43972.774
s3.storage,2019-12-19 14:00:00,43978.446
s3.storage,2019-12-19 15:00:00,43999.057
s3.storage,2019-12-19 16:00:00,44012.155
s3.storage,2019-12-19 17:00:00,44022.591
s3.storage,2019-12-19 18:00:00,44028.738
s3.storage,2019-12-19 19:00:00,44031.435
s3.storage,2019-12-19 20:00:00,44036.253
s3.storage,2019-12-19 21:00:00,44037.987
s3.storage,2019-12-19 22:00:00,44038.477
s3.storage,2019-12-19 23:00:00,44038.7
s3.storage,2019-12-20 00:00:00,44039.464
s3.storage,2019-12-20 01:00:00,44039.925
s3.storage,2019-12-20 02:00:00,44041.163
s3.storage,2019-12-20 03:00:00,44042.933
s3.storage,2019-12-20 04:00:00,44045.668
s3.storage,2019-12-20 05:00:00,44049.183
s3.storage,2019-12-20 06:00:00,44051.66
s3.storage,2019-12-20 07:00:00,44056.051
s3.storage,2019-12-20 08:00:00,44062.605
s3.storage,2019-12-20 09:00:00,44065.321
s3.storage,2019-12-20 10:00:00,44066.62
s3.storage,2019-12-20 11:00:00,44068.392
s3.storage,2019-12-20 12:00:00,44072.387
s3.storage,2019-12-20 13:00:00,44074.313
s3.storage,2019-12-20 14:00:00,44077.451
s3.storage,2019-12-20 15:00:00,44082.904
s3.storage,2019-12-20 16:00:00,44085.992
s3.storage,2019-12-20 17:00:00,44090.408
s3.storage,2019-12-20 18:00:00,44092.23
s3.storage,2019-12-20 19:00:00,44092.902
s3.storage,2019-12-20 20:00:00,44094.03
s3.storage,2019-12-20 21:00:00,44094.818
s3.storage,2019-12-20 22:00:00,44095.327
s3.storage,2019-12-20 23:00:00,44095.514
s3.storage,2019-12-21 00:00:00,44095.667
s3.storage,2019-12-21 01:00:00,44096.767
s3.storage,2019-12-21 02:00:00,44103.801
s3.storage,2019-12-21 03:00:00,44104.783
s3.storage,2019-12-21 04:00:00,44107.721
s3.storage,2019-12-21 05:00:00,44114.204
s3.storage,2019-12-21 06:00:00,44124.249
s3.storage,2019-12-21 07:00:00,44135.392
s3.storage,2019-12-21 08:00:00,44138.481
s3.storage,2019-12-21 09:00:00,44141.457
s3.storage,2019-12-21 10:00:00,44145.195
s3.storage,2019-12-21 11:00:00,44148.384
s3.storage,2019-12-21 12:00:00,44150.672
s3.storage,2019-12-21 13:00:00,44152.185
s3.storage,2019-12-21 14:00:00,44157.103
s3.storage,2019-12-21 15:00:00,44163.549
s3.storage,2019-12-21 16:00:00,44166.666
s3.storage,2019-12-21 17:00:00,44174.809
s3.storage,2019-12-21 18:00:00,44187.311
s3.storage,2019-12-21 19:00:00,44190.261
s3.storage,2019-12-21 20:00:00,44193.301
s3.storage,2019-12-21 21:00:00,44198.915
s3.storage,2019-12-21 22:00:00,44199.882
s3.storage,2019-12-21 23:00:00,44199.984
s3.storage,2019-12-22 00:00:00,44201.417
s3.storage,2019-12-22 01:00:00,44204.772
s3.storage,2019-12-22 02:00:00,44206.61
s3.storage,2019-12-22 03:00:00,44209.375
s3.storage,2019-12-22 04:00:00,44214.621
s3.storage,2019-12-22 05:00:00,44225.049
s3.storage,2019-12-22 06:00:00,44234.087
s3.storage,2019-12-22 07:00:00,44240.044
s3.storage,2019-12-22 08:00:00,44258.353
s3.storage,2019-12-22 09:00:00,44266.575
s3.storage,2019-12-22 10:00:00,44269.364
s3.storage,2019-12-22 11:00:00,44271.841
s3.storage,2019-12-22 12:00:00,44273.918
s3.storage,2019-12-22 13:00:00,44277.249
s3.storage,2019-12-22 14:00:00,44280.888
s3.storage,2019-12-22 15:00:00,44288.662
s3.storage,2019-12-22 16:00:00,44302.505
s3.storage,2019-12-22 17:00:00,44312.357
s3.storage,2019-12-22 18:00:00,44314.599
s3.storage,2019-12-22 19:00:00,44315.678
s3.storage,2019-12-22 20:00:00,44315.802
s3.storage,2019-12-22 21:00:00,44320.76
s3.storage,2019-12-22 22:00:00,44335.241
s3.storage,2019-12-22 23:00:00,44336.597
s3.storage,2019-12-23 00:00:00,44339.853
s3.storage,2019-12-23 01:00:00,44340.472
s3.storage,2019-12-23 02:00:00,44341.912
s3.storage,2019-12-23 03:00:00,44345.473
s3.storage,2019-12-23 04:00:00,44359.022
s3.storage,2019-12-23 05:00:00,44376.2
s3.storage,2019-12-23 06:00:00,44378.666
s3.storage,2019-12-23 07:00:00,44383.528
s3.storage,2019-12-23 08:00:00,44386.933
s3.storage,2019-12-23 09:00:00,44391.354
s3.storage,2019-12-23 10:00:00,44393.132
s3.storage,2019-12-23 11:00:00,44395.27
s3.storage,2019-12-23 12:00:00,44398.809
s3.storage,2019-12-23 13:00:00,44400.023
s3.storage,2019-12-23 14:00:00,44404.265
s3.storage,2019-12-23 15:00:00,44412.005
s3.storage,2019-12-23 16:00:00,44417.804
s3.storage,2019-12-23 17:00:00,44426.079
s3.storage,2019-12-23 18:00:00,44432.038
s3.storage,2019-12-23 19:00:00,44433.747
s3.storage,2019-12-23 20:00:00,44434.834
s3.storage,2019-12-23 21:00:00,44435.858
s3.storage,2019-12-23 22:00:00,44436.603
s3.storage,2019-12-23 23:00:00,44436.812
s3.storage,2019-12-24 00:00:00,44437.018
s3.storage,2019-12-24 01:00:00,44437.592
s3.storage,2019-12-24 02:00:00,44441.427
s3.storage,2019-12-24 03:00:00,44445.82
s3.storage,2019-12-24 04:00:00,44448.768
s3.storage,2019-12-24 05:00:00,44450.36
s3.storage,2019-12-24 06:00:00,44453.376
s3.storage,2019-12-24 07:00:00,44456.741
s3.storage,2019-12-24 08:00:00,44460.058
s3.storage,2019-12-24 09:00:00,44464.488
s3.storage,2019-12-24 10:00:00,44470.507
